player_id,full_name,position,season,week,status_x,date,category,last_modified,sport,season_type,player,team_x,updated_at,game_id,week_shard,company,opponent,gms_active,gp,off_snp,pos_rank_half_ppr,pos_rank_ppr,pos_rank_std,rec_tgt,st_snp,tm_def_snp,tm_off_snp,tm_st_snp,def_snp,idp_qb_hit,idp_tkl,idp_tkl_solo,pts_idp,bonus_rec_wr,gs,pts_half_ppr,pts_ppr,pts_std,rec,rec_5_9,rec_air_yd,rec_lng,rec_yd,rec_ypr,rec_ypt,rush_rec_yd,idp_tkl_ast,penalty,penalty_yd,rush_lng,sack,rush_td_lng,qb_hit,fgm_yds,rec_drop,down_3_pct,pass_air_yd,kr_lng,fga,down_3_conv,rush_td,opp_rush_fd,pass_ypc,rush_btkl,pass_lng,off_yd_per_play,kr_ypa,fgm,opp_fd,pass_rtg,rush_fd,pass_att,g2g_pct,rec_yar,rz_pct,kr,down_4_att,fum_lost,g2g_conv,kr_yd,rush_att,rz_att,pass_rz_att,st_tkl_solo,opp_off_yd_per_play,rush_ypa,down_3_att,rec_rz_tgt,fgm_lng,punts,rush_tkl_loss_yd,opp_pass_fd,opp_off_yd,pass_cmp,cmp_pct,rush_yac,g2g_att,tkl,pass_ypa,rz_conv,fd,pass_fd,pass_yd,rush_rz_att,off_yd,rush_yd,td,fum,rush_tkl_loss,idp_tkl_loss,pass_rush_yd,bonus_fd_qb,pass_inc,idp_pass_def,bonus_fd_te,bonus_rec_te,rec_0_4,rec_fd,bonus_rec_rb,rush_40p,bonus_fd_rb,bonus_fd_wr,bonus_rec_yd_100,bonus_rush_rec_yd_100,rec_10_19,rec_20_29,rec_30_39,punt_in_20,punt_net_yd,punt_yds,def_forced_punts,tkl_ast,def_kr_yd,pts_allow,def_4_and_stop,fan_pts_allow_k,def_st_tkl_solo,ff,def_kr_ypa,pts_allow_14_20,yds_allow,fan_pts_allow_def,def_kr,def_kr_lng,fan_pts_allow_qb,fan_pts_allow_wr,tkl_loss,def_pass_def,yds_allow_300_349,fum_rec,fan_pts_allow_te,tkl_solo,fan_pts_allow,fum_ret_yd,fan_pts_allow_rb,pass_sack_yds,pass_sack,idp_fum_rec,idp_fum_ret_yd,idp_sack,idp_sack_yd,fgm_50_59,fgm_50p,fgm_pct,fgm_yds_over_30,kick_pts,xpa,xpm,pass_cmp_40p,anytime_tds,sack_yd,tkl_solo_misc,pts_allow_21_27,def_3_and_out,rec_40p,fgm_40_49,idp_ff,first_td,pr,pr_lng,pr_yd,pr_ypa,bonus_pass_cmp_25,bonus_pass_yd_300,pass_td,pass_td_lng,rec_td,rec_td_lng,down_4_conv,down_4_pct,fgm_20_29,fgm_30_39,xpmiss,def_pr_yd,def_pr,yds_allow_350_399,def_pr_ypa,def_pr_lng,bonus_sack_2p,pass_td_40p,pass_td_50p,pass_int,bonus_rush_yd_100,rush_td_40p,idp_int,idp_pass_def_3p,bonus_tkl_10p,idp_blk_kick,punt_tb,st_ff,bonus_rush_att_20,fg_blkd,pts_allow_7_13,int_ret_yd,int,yds_allow_100_199,yds_allow_200_299,fgmiss,idp_int_ret_yd,fgmiss_50_59,fgmiss_50p,pass_2pt,st_fum_rec,yds_allow_400_449,pts_allow_35p,pts_allow_28_34,def_st_ff,tkl_ast_misc,fgmiss_40_49,rec_td_40p,rec_td_50p,def_st_fum_rec,misc_ret_yd,blk_kick,fgmiss_20_29,fgmiss_30_39,rec_2pt,pts_allow_1_6,fgm_60p,yds_allow_450_499,blk_kick_ret_yd,def_td,bonus_def_int_td_50p,idp_def_td,pass_int_td,xp_blkd,st_td,bonus_def_fum_td_50p,punt_blkd,def_st_td,kr_td,rush_2pt,bonus_pass_yd_400,yds_allow_500_549,bonus_rush_rec_yd_200,pr_td,fgmiss_60p,pts_allow_0,misc_td,blk_kick_ret_td,safe,rush_td_50p,ff_misc,idp_safe,def_2pt,blk_pr_td,fum_rec_ez_tds,fum_rec_td,bonus_rush_yd_200,fgm_0_19,yds_allow_0_100,fg_ret_yd,yds_allow_550p,bonus_rec_yd_200,first_name,last_name,team_y,status_y
11725,Jarrian Jones,DB,2025,13,,2025-11-30,stat,1764598114471,nfl,regular,"{'fantasy_positions': ['DB'], 'first_name': 'Jarrian', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Jones', 'metadata': {'channel_id': '1113708894728777728', 'genius_id': '1463911', 'rookie_year': '2024'}, 'news_updated': 1770501660201, 'position': 'DB', 'team': 'JAX', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",JAX,1764598114471,202511334,13_1,sportradar,TEN,1.0,1.0,,999.0,999.0,999.0,,9.0,59.0,63.0,24.0,31.0,,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jarrian,Jones,JAX,Active
11731,Malik Mustapha,DB,2025,13,,2025-11-30,stat,1764601694246,nfl,regular,"{'fantasy_positions': ['DB'], 'first_name': 'Malik', 'injury_body_part': 'Hamstring', 'injury_notes': 'Strain', 'injury_start_date': None, 'injury_status': 'Questionable', 'last_name': 'Mustapha', 'metadata': {'channel_id': '1113708879033692160', 'genius_id': '1463974', 'rookie_year': '2024'}, 'news_updated': 1785359712498, 'position': 'DB', 'team': 'SF', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",SF,1764601694246,202511308,13_1,sportradar,CLE,1.0,1.0,,999.0,999.0,999.0,,,63.0,67.0,21.0,63.0,,7.0,5.0,17.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malik,Mustapha,SF,Active
11738,Decamerion Richardson,CB,2025,13,,2025-11-30,stat,1764601716030,nfl,regular,"{'fantasy_positions': ['DB'], 'first_name': 'Decamerion', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Richardson', 'metadata': {'channel_id': '1113708771533680640', 'genius_id': '1463962', 'rookie_year': '2024'}, 'news_updated': 1759366260341, 'position': 'CB', 'team': 'LV', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",LV,1764601716030,202511329,13_1,sportradar,LAC,1.0,1.0,,999.0,999.0,999.0,,15.0,67.0,48.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decamerion,Richardson,LV,Active
11745,Layden Robinson,OL,2025,13,,2025-11-30,stat,1764537927373,nfl,regular,"{'fantasy_positions': ['OL'], 'first_name': 'Layden', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Robinson', 'metadata': {'channel_id': '1113708795650928640', 'genius_id': '1463954', 'rookie_year': '2024'}, 'news_updated': 1761078318291, 'position': 'OL', 'team': 'ATL', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",LV,1764537927373,202511329,13_1,sportradar,LAC,1.0,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Layden,Robinson,ATL,Active
11753,Nehemiah Pritchett,CB,2025,13,,2025-11-30,stat,1764601716658,nfl,regular,"{'fantasy_positions': ['DB'], 'first_name': 'Nehemiah', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Pritchett', 'metadata': {'channel_id': '1113708719939547136', 'genius_id': '1463986', 'rookie_year': '2024'}, 'news_updated': 1754656841587, 'position': 'CB', 'team': 'SEA', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",SEA,1764601716658,202511330,13_1,sportradar,MIN,1.0,1.0,,999.0,999.0,999.0,,16.0,52.0,67.0,23.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nehemiah,Pritchett,SEA,Active
11754,Mohamed Kamara,DL,2025,13,,2025-11-30,stat,1764525773968,nfl,regular,"{'fantasy_positions': ['DL'], 'first_name': 'Mohamed', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Kamara', 'metadata': {'channel_id': '1113708737937305600', 'genius_id': '1464007', 'rookie_year': '2024'}, 'news_updated': 1754604630933, 'position': 'DL', 'team': 'TB', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",TB,1764525773968,202511333,13_1,sportradar,ARI,1.0,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohamed,Kamara,TB,Active
11757,Edefuan Ulofoshio,LB,2025,13,,2025-11-30,stat,1764525753360,nfl,regular,"{'fantasy_positions': ['LB'], 'first_name': 'Edefuan', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Ulofoshio', 'metadata': {'channel_id': '1113708758149656576', 'genius_id': '1077419', 'rookie_year': '2024'}, 'news_updated': 1767465946493, 'position': 'LB', 'team': 'CLE', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",CLE,1764525753360,202511308,13_1,sportradar,SF,1.0,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edefuan,Ulofoshio,CLE,Active
11768,Christian Jones,OL,2025,13,,2025-11-30,stat,1764525774041,nfl,regular,"{'fantasy_positions': ['OL'], 'first_name': 'Christian', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Jones', 'metadata': {'channel_id': '1113708846808854528', 'genius_id': '1490693', 'rookie_year': '2024'}, 'news_updated': None, 'position': 'OL', 'team': 'ARI', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",ARI,1764525774041,202511333,13_1,sportradar,TB,1.0,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christian,Jones,ARI,Active
11798,Zion Logue,DL,2025,13,,2025-11-30,stat,1764537945267,nfl,regular,"{'fantasy_positions': ['DL'], 'first_name': 'Zion', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Logue', 'metadata': {'channel_id': '1113708857957314560', 'genius_id': '1464128', 'rookie_year': '2024'}, 'news_updated': 1769841321384, 'position': 'DL', 'team': 'BUF', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",BUF,1764537945267,202511328,13_1,sportradar,PIT,1.0,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zion,Logue,BUF,Active
11799,Tyler Davis,DT,2025,13,,2025-11-30,stat,1764598092023,nfl,regular,"{'fantasy_positions': ['DL'], 'first_name': 'Tyler', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Davis', 'metadata': {'channel_id': '1113708702952615936', 'genius_id': '1464126', 'rookie_year': '2024'}, 'news_updated': 1733954434620, 'position': 'DT', 'team': 'LAR', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",LAR,1764598092023,202511305,13_1,sportradar,CAR,1.0,1.0,,999.0,999.0,999.0,,1.0,64.0,52.0,24.0,31.0,,5.0,1.0,6.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyler,Davis,LAR,Active
11802,Tejhaun Palmer,WR,2025,13,,2025-11-30,stat,1764525774116,nfl,regular,"{'fantasy_positions': ['WR'], 'first_name': 'Tejhaun', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Palmer', 'metadata': {'channel_id': '1113708847844847617', 'genius_id': '1464121', 'rookie_year': '2024'}, 'news_updated': 1767477047767, 'position': 'WR', 'team': 'ARI', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",ARI,1764525774116,202511333,13_1,sportradar,TB,1.0,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tejhaun,Palmer,ARI,Active
11812,Walter Rouse,OL,2025,13,,2025-11-30,stat,1764601716861,nfl,regular,"{'fantasy_positions': ['OL'], 'first_name': 'Walter', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Rouse', 'metadata': {'channel_id': '1113708713148968961', 'genius_id': '1464104', 'rookie_year': '2024'}, 'news_updated': 1714256136458, 'position': 'OL', 'team': 'MIN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",MIN,1764601716861,202511330,13_1,sportradar,SEA,1.0,,,999.0,999.0,999.0,,,67.0,52.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Walter,Rouse,MIN,Active
11817,KT Leveston,OL,2025,13,,2025-11-30,stat,1764598091732,nfl,regular,"{'fantasy_positions': ['OL'], 'first_name': 'KT', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Leveston', 'metadata': {'channel_id': '1113708703887945728', 'genius_id': '1483348', 'rookie_year': '2024'}, 'news_updated': 1749258046129, 'position': 'OL', 'team': 'CLE', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",CLE,1764598091732,202511308,13_1,sportradar,SF,1.0,1.0,36.0,999.0,999.0,999.0,,1.0,67.0,63.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KT,Leveston,CLE,Active
11820,Devin Culp,TE,2025,13,,2025-11-30,stat,1764598114239,nfl,regular,"{'fantasy_positions': ['TE'], 'first_name': 'Devin', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Culp', 'metadata': {'channel_id': '1113708733105467392', 'genius_id': '1077394', 'rookie_year': '2024'}, 'news_updated': 1785170421526, 'position': 'TE', 'team': 'TB', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",TB,1764598114239,202511333,13_1,sportradar,ARI,1.0,1.0,5.0,999.0,999.0,999.0,,10.0,61.0,61.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Devin,Culp,TB,Active
11837,Jaden Davis,DB,2025,13,,2025-11-30,stat,1764525774066,nfl,regular,"{'fantasy_positions': ['DB'], 'first_name': 'Jaden', 'injury_body_part': 'Undisclosed', 'injury_notes': None, 'injury_start_date': None, 'injury_status': 'IR', 'last_name': 'Davis', 'metadata': {'channel_id': '1113708845546369024', 'genius_id': '1464167', 'rookie_year': '2024'}, 'news_updated': 1785549337081, 'position': 'DB', 'team': 'ARI', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",ARI,1764525774066,202511333,13_1,sportradar,TB,1.0,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jaden,Davis,ARI,Inactive
11858,Julius Welschof,DL,2025,13,,2025-11-30,stat,1764537945040,nfl,regular,"{'fantasy_positions': ['DL'], 'first_name': 'Julius', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Welschof', 'metadata': {'channel_id': '1113708819004813312', 'genius_id': '1483917', 'rookie_year': '2024'}, 'news_updated': 1769842821464, 'position': 'DL', 'team': 'PIT', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",PIT,1764537945040,202511328,13_1,sportradar,BUF,1.0,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julius,Welschof,PIT,Active
11893,Isaiah Stalbird,LB,2025,13,,2025-11-30,stat,1764598103316,nfl,regular,"{'fantasy_positions': ['LB'], 'first_name': 'Isaiah', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Stalbird', 'metadata': {'channel_id': '1113708682887065600', 'genius_id': '1483775', 'rookie_year': '2024'}, 'news_updated': 1724983506662, 'position': 'LB', 'team': 'NO', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",NO,1764598103316,202511319,13_1,sportradar,MIA,1.0,1.0,,999.0,999.0,999.0,,24.0,60.0,72.0,25.0,12.0,1.0,2.0,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isaiah,Stalbird,NO,Active
11894,Kyler Baugh,DL,2025,13,,2025-11-30,stat,1764537944995,nfl,regular,"{'fantasy_positions': ['DL'], 'first_name': 'Kyler', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Baugh', 'metadata': {'channel_id': '1113708684250214400', 'genius_id': '1483761', 'rookie_year': '2024'}, 'news_updated': 1769841321371, 'position': 'DL', 'team': 'PIT', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",PIT,1764537944995,202511328,13_1,sportradar,BUF,1.0,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyler,Baugh,PIT,Active
11895,Mason Tipton,WR,2025,13,,2025-11-30,stat,1764598103264,nfl,regular,"{'fantasy_positions': ['WR'], 'first_name': 'Mason', 'injury_body_part': 'Groin', 'injury_notes': None, 'injury_start_date': None, 'injury_status': 'PUP', 'last_name': 'Tipton', 'metadata': {'channel_id': '1113708685525282816', 'genius_id': '1483776', 'rookie_year': '2024'}, 'news_updated': 1785357912864, 'position': 'WR', 'team': 'NO', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",NO,1764598103264,202511319,13_1,sportradar,MIA,1.0,1.0,61.0,70.0,65.0,77.0,4.0,6.0,60.0,72.0,25.0,,,,,,3.0,,3.4,4.9,1.9,3.0,2.0,3.0,10.0,20.0,6.67,5.0,19.0,,,,-1.0,,,,,,,,36.0,,,,,,,,,29.0,,,,,,,17.0,,2.0,,,,58.0,1.0,,,,,-1.0,,,,,-1.0,,,,,,,,,,,,,,,-1.0,,,1.0,,-1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mason,Tipton,NO,Active
1192,Lavonte David,LB,2025,13,,2025-11-30,stat,1764598114260,nfl,regular,"{'fantasy_positions': ['LB'], 'first_name': 'Lavonte', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'David', 'metadata': {'channel_id': '1113708731599712256', 'genius_id': '719259', 'rookie_year': '2012'}, 'news_updated': 1774376442764, 'position': 'LB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 14}",TB,1764598114260,202511333,13_1,sportradar,ARI,1.0,1.0,,999.0,999.0,999.0,,,61.0,61.0,23.0,61.0,,6.0,4.0,10.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lavonte,David,,Active
