player_id,full_name,position,season,week,status_x,date,category,last_modified,season_type,sport,player,team_x,updated_at,game_id,week_shard,company,opponent,gms_active,gp,pos_rank_half_ppr,pos_rank_ppr,pos_rank_std,st_snp,tm_def_snp,tm_off_snp,tm_st_snp,kr,kr_lng,kr_yd,kr_ypa,off_snp,pass_rush_yd,pts_half_ppr,pts_ppr,pts_std,rush_att,rush_lng,rush_rec_yd,rush_tkl_loss,rush_tkl_loss_yd,rush_yac,rush_yd,rush_ypa,bonus_fd_te,bonus_rec_te,gs,penalty,penalty_yd,rec,rec_0_4,rec_10_19,rec_20_29,rec_air_yd,rec_drop,rec_fd,rec_lng,rec_rz_tgt,rec_tgt,rec_yar,rec_yd,rec_ypr,rec_ypt,def_snp,idp_tkl,idp_tkl_ast,idp_tkl_solo,idp_pass_def,bonus_rush_yd_100,pass_air_yd,pass_sack_yds,pass_ypc,rush_btkl,pass_lng,pass_td_40p,bonus_rush_rec_yd_100,pass_rtg,bonus_pass_cmp_25,rush_fd,pass_att,fum_lost,pass_rz_att,pass_sack,pass_cmp,cmp_pct,pass_ypa,pass_cmp_40p,pass_fd,pass_yd,rush_rz_att,pass_td,bonus_fd_qb,fum,pass_td_lng,pass_inc,idp_qb_hit,fga,fgm,fgm_20_29,fgm_30_39,fgm_lng,fgm_pct,fgm_yds,fgm_yds_over_30,fgmiss,fgmiss_50_59,fgmiss_50p,kick_pts,xpa,xpm,bonus_rec_wr,rec_5_9,anytime_tds,bonus_fd_rb,rush_td,rush_td_lng,idp_ff,idp_sack,idp_sack_yd,idp_tkl_loss,pts_idp,idp_int,idp_fum_rec,rec_30_39,rec_td,bonus_fd_wr,rec_td_lng,bonus_rec_rb,pr,pr_lng,pr_yd,pr_ypa,sack,down_4_conv,qb_hit,down_4_pct,down_3_pct,down_3_conv,opp_rush_fd,off_yd_per_play,opp_fd,rz_pct,down_4_att,int,rz_att,st_tkl_solo,opp_off_yd_per_play,down_3_att,punts,opp_pass_fd,opp_off_yd,g2g_att,tkl,rz_conv,fd,off_yd,td,pass_int,bonus_rec_yd_100,rec_40p,rec_td_40p,bonus_tkl_10p,def_forced_punts,def_pr_yd,sack_yd,tkl_ast,pts_allow,def_pr,fan_pts_allow_k,def_st_tkl_solo,yds_allow_350_399,def_pr_ypa,def_pr_lng,yds_allow,fan_pts_allow_def,pts_allow_21_27,fan_pts_allow_qb,fan_pts_allow_wr,tkl_loss,def_pass_def,fan_pts_allow_te,tkl_solo,fan_pts_allow,fan_pts_allow_rb,ff,g2g_pct,g2g_conv,fum_rec,punt_in_20,punt_net_yd,punt_yds,punt_tb,yds_allow_450_499,def_kr_yd,def_4_and_stop,def_kr_ypa,pts_allow_14_20,tkl_solo_misc,def_kr,def_kr_lng,bonus_sack_2p,fgmiss_40_49,idp_int_ret_yd,pass_td_50p,yds_allow_400_449,int_ret_yd,pts_allow_28_34,bonus_rush_att_20,rec_td_50p,def_3_and_out,fgm_50_59,fgm_50p,fgm_40_49,bonus_pass_yd_300,idp_def_td,rec_2pt,idp_blk_kick,yds_allow_200_299,def_st_td,pass_2pt,blk_pr_td,misc_td,misc_ret_yd,blk_kick,pr_td,pts_allow_35p,idp_pass_def_3p,st_ff,idp_fum_ret_yd,fum_ret_yd,pts_allow_7_13,safe,rush_2pt,st_td,pass_int_td,rush_40p,st_fum_rec,tkl_ast_misc,def_st_fum_rec,yds_allow_300_349,pts_allow_1_6,def_td,yds_allow_100_199,punt_blkd,kr_td,idp_safe,def_st_ff,rush_td_40p,xpmiss,fg_blkd,xp_blkd,fum_rec_ez_tds,fum_rec_td,fgm_0_19,fgmiss_60p,fgm_60p,rush_td_50p,bonus_rush_rec_yd_200,fgmiss_30_39,def_2pt,ff_misc,yds_allow_500_549,bonus_pass_yd_400,yds_allow_550p,bonus_def_int_td_50p,blk_kick_ret_yd,blk_kick_ret_td,bonus_def_fum_td_50p,fgmiss_20_29,fg_ret_yd,bonus_rec_yd_200,bonus_rush_yd_200,pts_allow_0,yds_allow_0_100,first_name,last_name,team_y,status_y
11017,Dee Winters,LB,2024,5,,2024-10-06,stat,1728313741308,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Dee', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Winters', 'metadata': {'channel_id': '1113708878408740864', 'genius_id': '1399261', 'rookie_year': '2023'}, 'news_updated': 1782303630301, 'position': 'LB', 'team': 'DAL', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",SF,1728313741308,202410531,5_2,sportradar,ARI,1.0,1.0,999.0,999.0,999.0,7.0,58.0,64.0,24.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,26.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dee,Winters,DAL,Active
11027,Alex Austin,DB,2024,5,,2024-10-06,stat,1728234161744,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Alex', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Austin', 'metadata': {'channel_id': '1113708796175216641', 'genius_id': '1399285', 'rookie_year': '2023'}, 'news_updated': 1773271252167, 'position': 'DB', 'team': 'MIA', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",NE,1728234161744,202410521,5_2,sportradar,MIA,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alex,Austin,MIA,Active
11028,Spencer Anderson,OL,2024,5,,2024-10-06,stat,1728313738200,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Spencer', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Anderson', 'metadata': {'channel_id': '1113708820556705792', 'genius_id': '1075490', 'rookie_year': '2023'}, 'news_updated': 1725381654597, 'position': 'OL', 'team': 'PIT', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",PIT,1728313738200,202410528,5_2,sportradar,DAL,1.0,1.0,999.0,999.0,999.0,,76.0,58.0,24.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spencer,Anderson,PIT,Active
11048,Cooper Hodges,OL,2024,5,,2024-10-06,stat,1728313724895,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Cooper', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Hodges', 'metadata': {'channel_id': '1113708889544617984', 'rookie_year': '2023'}, 'news_updated': 1776725434574, 'position': 'OL', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",JAX,1728313724895,202410515,5_2,sportradar,IND,1.0,1.0,999.0,999.0,999.0,7.0,70.0,58.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cooper,Hodges,,Active
11066,Austin Ajiake,LB,2024,5,,2024-10-06,stat,1728234167997,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Austin', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Ajiake', 'metadata': {'channel_id': '1113708778345230336', 'genius_id': '1078936', 'rookie_year': '2023'}, 'news_updated': 1767669009196, 'position': 'LB', 'team': 'IND', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",IND,1728234167997,202410515,5_2,sportradar,JAX,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin,Ajiake,IND,Active
11073,Thayer Thomas,WR,2024,5,,2024-10-06,stat,1728221541823,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Thayer', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Thomas', 'metadata': {'channel_id': '1113708707637653504', 'rookie_year': '2023'}, 'news_updated': 1760838612080, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",MIN,1728221541823,202410520,5_2,sportradar,NYJ,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thayer,Thomas,,Active
11086,Ivan Pace,LB,2024,5,,2024-10-06,stat,1728313728086,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Ivan', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Pace', 'metadata': {'channel_id': '1113708713270603776', 'genius_id': '1408595', 'rookie_year': '2023'}, 'news_updated': 1776719433933, 'position': 'LB', 'team': 'MIN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",MIN,1728313728086,202410520,5_2,sportradar,NYJ,1.0,1.0,999.0,999.0,999.0,18.0,72.0,73.0,29.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,15.0,,,,,,,,,,,,,,,26.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ivan,Pace,MIN,Active
11199,Emari Demercado,RB,2024,5,,2024-10-06,stat,1728313741578,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Emari', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Demercado', 'metadata': {'channel_id': '1113708845256962048', 'genius_id': '1076772', 'rookie_year': '2023'}, 'news_updated': 1778170852374, 'position': 'RB', 'team': 'KC', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",ARI,1728313741578,202410531,5_2,sportradar,SF,1.0,1.0,63.0,61.0,999.0,5.0,64.0,58.0,24.0,,,,,13.0,,0.5,1.0,,,,,,,,,,,,,,,1.0,1.0,,,-3.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emari,Demercado,KC,Active
11201,Blake Whiteheart,TE,2024,5,,2024-10-06,stat,1728572965855,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Blake', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Whiteheart', 'metadata': {'channel_id': '1113708847878402048', 'genius_id': '1074204', 'rookie_year': '2023'}, 'news_updated': 1780442450453, 'position': 'TE', 'team': 'CLE', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",CLE,1728572965855,202410535,5_2,sportradar,WAS,1.0,1.0,999.0,999.0,999.0,10.0,67.0,62.0,31.0,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blake,Whiteheart,CLE,Active
11210,Malik Heath,WR,2024,5,,2024-10-06,stat,1728310146016,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Malik', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Heath', 'metadata': {'channel_id': '1113708801405513728', 'genius_id': '1399790', 'rookie_year': '2023'}, 'news_updated': 1784787910657, 'position': 'WR', 'team': 'ATL', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",GB,1728310146016,202410532,5_2,sportradar,LAR,1.0,1.0,78.0,75.0,79.0,,78.0,59.0,22.0,,,,,45.0,,2.4,3.4,1.4,,,14.0,,,,,,,,1.0,1.0,5.0,2.0,,,,14.0,,,7.0,,3.0,,14.0,7.0,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malik,Heath,ATL,Active
11230,Patrick O'Connell,LB,2024,5,,2024-10-06,stat,1728246379837,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Patrick', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': ""O'Connell"", 'metadata': {'channel_id': '1113708719788552192', 'genius_id': '1401586', 'rookie_year': '2023'}, 'news_updated': 1726992362971, 'position': 'LB', 'team': 'SEA', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",SEA,1728246379837,202410530,5_2,sportradar,NYG,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patrick,O'Connell,SEA,Active
11280,Brady Russell,TE,2024,5,,2024-10-06,stat,1728313736437,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Brady', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Russell', 'metadata': {'channel_id': '1113708724658139136', 'genius_id': '1017269', 'rookie_year': '2023'}, 'news_updated': 1781216404114, 'position': 'TE', 'team': 'SEA', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",SEA,1728313736437,202410530,5_2,sportradar,NYG,1.0,1.0,999.0,999.0,999.0,20.0,72.0,58.0,30.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brady,Russell,SEA,Active
11297,Dyontae Johnson,LB,2024,5,,2024-10-06,stat,1728254572703,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Dyontae', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Johnson', 'metadata': {'channel_id': '1113708678906671104', 'rookie_year': '2023'}, 'news_updated': 1755903934375, 'position': 'LB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",NYG,1728254572703,202410530,5_2,sportradar,SEA,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dyontae,Johnson,,Active
11322,Jerome Carvin,OL,2024,5,,2024-10-06,stat,1728234161593,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Jerome', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Carvin', 'metadata': {'channel_id': '1113708763845521408', 'genius_id': '1077350', 'rookie_year': '2023'}, 'news_updated': 1698787546722, 'position': 'OL', 'team': 'JAX', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",NE,1728234161593,202410521,5_2,sportradar,MIA,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jerome,Carvin,JAX,Active
11324,Anderson Hardy,OL,2024,5,,2024-10-06,stat,1728234162160,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Anderson', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Hardy', 'metadata': {'channel_id': '1113708820024029184', 'rookie_year': '2023'}, 'news_updated': None, 'position': 'OL', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 1}",MIA,1728234162160,202410521,5_2,sportradar,NE,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anderson,Hardy,,Active
11343,Starling Thomas,CB,2024,5,,2024-10-06,stat,1728313741482,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Starling', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Thomas', 'metadata': {'channel_id': '1113708845571534848', 'genius_id': '1401661', 'rookie_year': '2023'}, 'news_updated': 1779172519078, 'position': 'CB', 'team': 'ARI', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",ARI,1728313741482,202410531,5_2,sportradar,SF,1.0,1.0,999.0,999.0,999.0,,64.0,58.0,24.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,33.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Starling,Thomas,ARI,Active
11350,Mohamoud Diabate,LB,2024,5,,2024-10-06,stat,1728234052713,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Mohamoud', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Diabate', 'metadata': {'channel_id': '1113708839410102272', 'genius_id': '1401674', 'rookie_year': '2023'}, 'news_updated': 1774148150599, 'position': 'LB', 'team': 'TEN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",CLE,1728234052713,202410535,5_2,sportradar,WAS,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohamoud,Diabate,TEN,Active
11376,Richard Gouraige,OL,2024,5,,2024-10-06,stat,1728234184939,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Richard', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Gouraige', 'metadata': {'channel_id': '1113708753644974080', 'genius_id': '1079602', 'rookie_year': '2023'}, 'news_updated': None, 'position': 'OL', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",BUF,1728234184939,202410513,5_2,sportradar,HOU,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Richard,Gouraige,,Active
11395,Keidron Smith,DB,2024,5,,2024-10-06,stat,1728313719129,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Keidron', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Smith', 'metadata': {'channel_id': '1113708822989402112', 'genius_id': '1076174', 'rookie_year': '2023'}, 'news_updated': 1765835437837, 'position': 'DB', 'team': 'NYJ', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",DEN,1728313719129,202410510,5_2,sportradar,LV,1.0,1.0,999.0,999.0,999.0,11.0,70.0,63.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keidron,Smith,NYJ,Active
11435,Emanuel Wilson,RB,2024,5,,2024-10-06,stat,1728486558547,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Emanuel', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Wilson', 'metadata': {'channel_id': '1113708796653367296', 'genius_id': '1401671', 'rookie_year': '2023'}, 'news_updated': 1785693055368, 'position': 'RB', 'team': 'SEA', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",GB,1728486558547,202410532,5_2,sportradar,LAR,1.0,1.0,53.0,53.0,54.0,,78.0,59.0,22.0,,,,,15.0,24.0,2.0,2.5,1.5,6.0,7.0,15.0,,,11.0,24.0,4.0,,,,,,1.0,,,,-5.0,,,-9.0,,1.0,-4.0,-9.0,-9.0,-9.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emanuel,Wilson,SEA,Active
11441,Thomas Incoom,LB,2024,5,,2024-10-06,stat,1728313712140,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Thomas', 'injury_body_part': 'Shoulder', 'injury_notes': None, 'injury_start_date': None, 'injury_status': 'Questionable', 'last_name': 'Incoom', 'metadata': {'channel_id': '1113708825598259200', 'genius_id': '1401668', 'rookie_year': '2023'}, 'news_updated': 1780679742773, 'position': 'LB', 'team': 'CAR', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",CAR,1728313712140,202410506,5_2,sportradar,CHI,1.0,1.0,999.0,999.0,999.0,17.0,75.0,60.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,Incoom,CAR,Active
