season,week,status,date,category,last_modified,season_type,sport,player,team,player_id,game_id,updated_at,week_shard,company,opponent,bonus_def_int_td_50p,def_snp,gms_active,gp,idp_def_td,idp_int,idp_int_ret_yd,idp_pass_def,idp_tkl,idp_tkl_ast,idp_tkl_solo,pos_rank_half_ppr,pos_rank_ppr,pos_rank_std,pts_half_ppr,pts_ppr,pts_std,st_snp,tm_def_snp,tm_off_snp,tm_st_snp,gs,off_snp,penalty,penalty_yd,bonus_rec_wr,pr,pr_lng,pr_yd,pr_ypa,rec,rec_20_29,rec_air_yd,rec_lng,rec_tgt,rec_yar,rec_yd,rec_ypr,rec_ypt,rush_rec_yd,fga,fgm,fgm_30_39,fgm_lng,fgm_pct,fgm_yds,fgm_yds_over_30,kick_pts,xpa,xpm,bonus_fd_wr,rec_10_19,rec_fd,rec_5_9,idp_fum_rec,rush_lng,down_4_conv,rush_td_lng,qb_hit,down_4_pct,rec_drop,down_3_pct,pass_air_yd,down_3_conv,rec_td,pass_sack_yds,rush_td,opp_rush_fd,pass_ypc,rush_btkl,pass_lng,off_yd_per_play,opp_fd,pass_rtg,rush_fd,int_ret_yd,pass_att,rz_pct,down_4_att,int,fum_lost,rush_att,rz_att,pass_rz_att,st_tkl_solo,opp_off_yd_per_play,rush_ypa,down_3_att,rec_rz_tgt,pass_sack,punts,rush_tkl_loss_yd,opp_pass_fd,opp_off_yd,pass_cmp,cmp_pct,rush_yac,tkl,pass_ypa,rz_conv,fd,pass_fd,pass_yd,rec_td_lng,rush_rz_att,pass_td,off_yd,rush_yd,td,fum,pass_td_lng,rush_tkl_loss,rec_0_4,bonus_fd_te,bonus_rec_te,idp_qb_hit,idp_tkl_loss,idp_ff,pts_idp,pass_rush_yd,punt_in_20,punt_net_yd,punt_yds,def_forced_punts,def_pr_yd,tkl_ast,pts_allow,def_4_and_stop,def_pr,fan_pts_allow_k,def_st_tkl_solo,def_pr_ypa,pts_allow_14_20,def_pr_lng,yds_allow,def_3_and_out,fan_pts_allow_qb,fan_pts_allow_wr,tkl_loss,def_pass_def,yds_allow_300_349,fan_pts_allow_te,def_td,tkl_solo,fan_pts_allow,fan_pts_allow_rb,sack,pass_int,ff,g2g_pct,g2g_conv,fum_rec,g2g_att,bonus_fd_qb,pass_inc,rec_30_39,bonus_rec_rb,bonus_fd_rb,pass_int_td,bonus_rush_att_20,idp_sack,idp_sack_yd,sack_yd,yds_allow_350_399,fgm_50p,punt_tb,fgm_20_29,xpmiss,fgm_40_49,idp_pass_def_3p,kr,kr_lng,kr_yd,kr_ypa,bonus_rush_yd_100,bonus_rush_rec_yd_100,bonus_tkl_10p,bonus_sack_2p,rec_40p,yds_allow_200_299,fan_pts_allow_def,pts_allow_7_13,pts_allow_0,blk_kick_ret_yd,misc_ret_yd,def_st_td,blk_kick,yds_allow_100_199,fum_ret_yd,def_kr_yd,def_kr_ypa,tkl_solo_misc,def_kr,def_kr_lng,pts_allow_28_34,fg_blkd,yds_allow_400_449,rush_2pt,fgmiss,fgmiss_50p,bonus_rec_yd_100,st_ff,bonus_pass_cmp_25,bonus_pass_yd_300,pass_cmp_40p,st_fum_rec,idp_fum_ret_yd,pts_allow_21_27,pts_allow_1_6,def_st_fum_rec,def_st_ff,rush_td_50p,rush_40p,rush_td_40p,anytime_tds,bonus_rec_yd_200,bonus_rush_rec_yd_200,fgmiss_30_39,fgmiss_40_49,st_td,blk_kick_ret_td,idp_blk_kick,bonus_pass_yd_400,pts_allow_35p,yds_allow_500_549,pr_td,pass_td_40p,pass_td_50p,rec_td_40p,rec_td_50p,sp_fumble_recoveries,pass_2pt,tkl_ast_misc,rec_2pt,yds_allow_450_499,ff_misc,sacks,safe,idp_safe,yds_allow_0_100,bonus_rush_yd_200,yds_allow_550p,kr_td,fum_rec_ez_tds,fum_rec_td,bonus_def_fum_td_50p,punt_blkd,xp_blkd,fgmiss_20_29,fgm_0_19,fg_ret_yd,misc_td,blk_pr_td,def_2pt,pa
2023,6,,2023-10-15,stat,1697731760585,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Erik', 'injury_body_part': 'Biceps', 'injury_notes': 'Surgery', 'injury_start_date': None, 'injury_status': 'Questionable', 'last_name': 'McCoy', 'metadata': {'channel_id': '1113708686846488576', 'genius_id': '1013828', 'rookie_year': '2019'}, 'news_updated': 1783218058692, 'position': 'OL', 'team': 'NO', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 7}",NO,5875,202310613,,6_5,sportradar,HOU,,,1.0,1.0,,,,,,,,999.0,999.0,999.0,,,,5.0,63.0,82.0,26.0,1.0,82.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,,2023-10-15,stat,1697731760592,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Lukas', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Denis', 'metadata': {'channel_id': '1113708861707022336', 'rookie_year': '2019'}, 'news_updated': None, 'position': 'FS', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",ATL,5897,202310602,,6_5,sportradar,WAS,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,,2023-10-15,stat,1697731760592,regular,nfl,"{'fantasy_positions': ['DL', 'OL', 'OT'], 'first_name': 'Tytus', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Howard', 'metadata': {'channel_id': '1113708786427654145', 'genius_id': '1081811', 'rookie_year': '2019'}, 'news_updated': 1781619622526, 'position': 'OL', 'team': 'CLE', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 7}",HOU,5901,202310613,,6_5,sportradar,NO,,,1.0,1.0,,,,,,,,999.0,999.0,999.0,2.0,2.0,2.0,4.0,82.0,63.0,26.0,1.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,,2023-10-15,stat,1697731760595,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'David', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Long', 'metadata': {'channel_id': '1113708675748360192', 'rookie_year': '2019'}, 'news_updated': 1764177635576, 'position': 'CB', 'team': 'NYG', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 7}",LV,5914,202310625,,6_5,sportradar,NE,,,1.0,1.0,,,,,,,,999.0,999.0,999.0,,,,,60.0,70.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,,2023-10-15,stat,1697731760595,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Mecole', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Hardman', 'metadata': {'channel_id': '1113708753527533568', 'genius_id': '1014515', 'rookie_year': '2019'}, 'news_updated': 1782253223567, 'position': 'WR', 'team': 'BUF', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 7}",NYJ,5917,202310624,,6_5,sportradar,PHI,,,1.0,1.0,,,,,,,,999.0,999.0,999.0,,,,,70.0,65.0,22.0,,6.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,,2023-10-15,stat,1697731760597,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Austin', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Bryant', 'metadata': {'channel_id': '1113708875535642624', 'rookie_year': '2019'}, 'news_updated': 1723768212790, 'position': 'LB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",SF,5942,202310608,,6_5,sportradar,CLE,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,,2023-10-15,stat,1697731760601,regular,nfl,"{'fantasy_positions': ['OG', 'OL', 'OT'], 'first_name': 'Dennis', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Daley', 'metadata': {'channel_id': '1113708843747012608', 'rookie_year': '2019'}, 'news_updated': 1754275510143, 'position': 'G', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 6}",ARI,5964,202310632,,6_5,sportradar,LAR,,,1.0,1.0,,,,,,,,999.0,999.0,999.0,,,,1.0,57.0,76.0,27.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,,2023-10-15,stat,1697731760603,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Ryan', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Connelly', 'metadata': {'channel_id': '1116853184791314432', 'rookie_year': '2019'}, 'news_updated': 1699064457734, 'position': 'LB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",NO,5979,202310613,,6_5,sportradar,HOU,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,,2023-10-15,stat,1697731760608,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Ryan', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Bates', 'metadata': {'channel_id': '1113708760913702912', 'genius_id': '1007993', 'rookie_year': '2019'}, 'news_updated': 1736272811051, 'position': 'OL', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 7}",BUF,6000,202310604,,6_5,sportradar,NYG,,,1.0,1.0,,,,,,,,999.0,999.0,999.0,,,,4.0,77.0,61.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,,2023-10-15,stat,1697731760608,regular,nfl,"{'fantasy_positions': ['OL', 'OT'], 'first_name': 'Andre', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'James', 'metadata': {'channel_id': '1113708767913996288', 'genius_id': '1012953', 'rookie_year': '2019'}, 'news_updated': 1742353827005, 'position': 'C', 'team': 'TEN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 7}",LV,6004,202310625,,6_5,sportradar,NE,,,1.0,1.0,,,,,1.0,,1.0,999.0,999.0,999.0,,,,,60.0,70.0,25.0,1.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,,2023-10-15,stat,1697731760612,regular,nfl,"{'fantasy_positions': ['OL', 'OT'], 'first_name': 'Jackson', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Barton', 'metadata': {'channel_id': '1113708848478187520', 'rookie_year': '2019'}, 'news_updated': 1749508806156, 'position': 'T', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 6}",ARI,6029,202310632,,6_5,sportradar,LAR,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,,2023-10-15,stat,1697731760613,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Ty', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Johnson', 'metadata': {'channel_id': '1113708757608591360', 'genius_id': '1008109', 'rookie_year': '2019'}, 'news_updated': 1785077110204, 'position': 'RB', 'team': 'BUF', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 7}",BUF,6039,202310604,,6_5,sportradar,NYG,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,,2023-10-15,stat,1697731760614,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Tyree', 'injury_body_part': 'Undisclosed', 'injury_notes': None, 'injury_start_date': None, 'injury_status': 'Questionable', 'last_name': 'Jackson', 'metadata': {'channel_id': '1113708674603315201', 'genius_id': '1008874', 'rookie_year': '2019'}, 'news_updated': 1754165759355, 'position': 'TE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 7}",NYG,6040,202310604,,6_5,sportradar,BUF,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,,2023-10-15,stat,1697731760614,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Cody', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Barton', 'metadata': {'channel_id': '1113708824742621184', 'genius_id': '1017139', 'rookie_year': '2019'}, 'news_updated': 1768112109157, 'position': 'LB', 'team': 'TEN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 7}",WAS,6065,202310602,,6_5,sportradar,ATL,,83.0,1.0,1.0,,,,,15.0,10.0,5.0,999.0,999.0,999.0,,,,,83.0,51.0,24.0,1.0,,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,,2023-10-15,stat,1697731760616,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Devine', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Ozigbo', 'metadata': {'channel_id': '1116853197705576448', 'rookie_year': '2019'}, 'news_updated': 1699977631455, 'position': 'RB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",DET,6068,202310633,,6_5,sportradar,TB,,,1.0,1.0,,,,,,,,59.0,58.0,59.0,1.8,2.3,1.3,8.0,56.0,70.0,25.0,,6.0,,,,,,,,1.0,,3.0,8.0,1.0,5.0,8.0,8.0,8.0,13.0,,,,,,,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,3.0,,,,,1.67,,,,,-3.0,,,,,3.0,,,,,,,,,,,5.0,,,,1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,,2023-10-15,stat,1697731760618,regular,nfl,"{'fantasy_positions': ['OG', 'OL'], 'first_name': 'Phil', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Haynes', 'metadata': {'channel_id': '1116853199144222720', 'rookie_year': '2019'}, 'news_updated': 1710875441626, 'position': 'OG', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",SEA,6077,202310607,,6_5,sportradar,CIN,,,1.0,1.0,,,,,,,,999.0,999.0,999.0,,,,3.0,54.0,74.0,23.0,1.0,74.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,,2023-10-15,stat,1697731760620,regular,nfl,"{'fantasy_positions': ['OG', 'OL'], 'first_name': 'Lester', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Cotton', 'metadata': {'channel_id': '1113708739921211392', 'rookie_year': '2019'}, 'news_updated': 1732572046587, 'position': 'G', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 6}",MIA,6110,202310619,,6_5,sportradar,CAR,,,1.0,1.0,,,,,,,,999.0,999.0,999.0,,,,6.0,69.0,67.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,,2023-10-15,stat,1697731760622,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Quinnen', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Williams', 'metadata': {'channel_id': '1113708745117954048', 'genius_id': '1015027', 'rookie_year': '2019'}, 'news_updated': 1770509400917, 'position': 'DT', 'team': 'DAL', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 7}",NYJ,6118,202310624,,6_5,sportradar,PHI,,51.0,1.0,1.0,,1.0,7.0,1.0,2.0,1.0,1.0,999.0,999.0,999.0,2.0,2.0,2.0,3.0,70.0,65.0,22.0,1.0,,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,,2023-10-15,stat,1697731760626,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Joejuan', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Williams', 'metadata': {'channel_id': '1116853205729280000', 'rookie_year': '2019'}, 'news_updated': 1715868303968, 'position': 'CB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",CHI,6127,202310606,,6_5,sportradar,MIN,,,1.0,1.0,,,,,,,,999.0,999.0,999.0,,,,13.0,57.0,66.0,26.0,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,,2023-10-15,stat,1697731760629,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Chase', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Winovich', 'metadata': {'channel_id': '1116853205943189504', 'rookie_year': '2019'}, 'news_updated': 1698247501358, 'position': 'DE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",MIA,6133,202310619,,6_5,sportradar,CAR,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,,2023-10-15,stat,1697731760635,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Jahlani', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Tavai', 'metadata': {'channel_id': '1113708795780952065', 'genius_id': '1003548', 'rookie_year': '2019'}, 'news_updated': 1785555638838, 'position': 'LB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 7}",NE,6179,202310625,,6_5,sportradar,LV,,53.0,1.0,1.0,,1.0,,1.0,7.0,2.0,5.0,999.0,999.0,999.0,2.0,2.0,2.0,21.0,70.0,60.0,25.0,1.0,,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,,2023-10-15,stat,1697731760642,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Matt', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Sokol', 'metadata': {'channel_id': '1116853219918610432', 'genius_id': '1007658', 'rookie_year': '2019'}, 'news_updated': 1758130525434, 'position': 'TE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 7}",NE,6233,202310625,,6_5,sportradar,LV,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
