player_id,full_name,first_name,last_name,position,team,status
13654,Devon Marshall,Devon,Marshall,CB,JAX,Active
4862,Marc Ross,Marc,Ross,,,Inactive
8435,Kwamie Lassiter,Kwamie,Lassiter,WR,,Active
4358,Austin Duke,Austin,Duke,WR,,Active
3501,Eric Striker,Eric,Striker,OLB,,Active
1395,Shawn Williams,Shawn,Williams,DB,,Active
3705,Jeremiah McKinnon,Jeremiah,McKinnon,CB,,Inactive
8899,Prince Emili,Prince,Emili,DT,,Active
857,T.J. Yates,T.J.,Yates,QB,,Inactive
6127,Joejuan Williams,Joejuan,Williams,CB,,Active
2226,Christian Bryant,Christian,Bryant,SS,,Inactive
4618,Malik Smith,Malik,Smith,SS,,Inactive
4894,Eric Washington,Eric,Washington,,,Inactive
13534,Alex Harkey,Alex,Harkey,OT,LAC,Active
13546,Brian Parker,Brian,Parker,OT,CIN,Active
8112,Drake London,Drake,London,WR,ATL,Active
2827,DeShawn Williams,DeShawn,Williams,DT,,Active
6994,Lamar Jackson,Lamar,Jackson,CB,,Active
11632,Malik Nabers,Malik,Nabers,WR,NYG,Active
6658,Austin Maloata,Austin,Maloata,NT,,Active
1171,Keenan Robinson,Keenan,Robinson,LB,,Inactive
5928,David Long,David,Long,LB,,Active
4177,Mack Hollins,Mack,Hollins,WR,NE,Active
13564,Michael Dansby,Michael,Dansby,DB,SEA,Active
4238,Xavier Woods,Xavier,Woods,DB,,Active
5605,Matthew Thomas,Matthew,Thomas,OLB,,Inactive
375,Glover Quin,Glover,Quin,FS,,Injured Reserve
706,Joe Mays,Joe,Mays,LB,,Inactive
12757,Hal Presley,Hal,Presley,WR,,Active
13850,Octavian Smith,Octavian,Smith,WR,BAL,Active
1865,Jeremy Butler,Jeremy,Butler,WR,,Inactive
13825,Malik McClain,Malik,McClain,WR,NYJ,Active
3266,Tavon Young,Tavon,Young,CB,,Inactive
5811,Mike Hughes,Mike,Hughes,DT,,Inactive
6723,Vincent Testaverde,Vincent,Testaverde,QB,,Active
11005,Jarrett Patterson,Jarrett,Patterson,OL,HOU,Active
11805,Jamal Hill,Jamal,Hill,LB,HOU,Active
12983,Brock Lampe,Brock,Lampe,FB,,Active
13961,Henry Lutovsky,Henry,Lutovsky,OG,TB,Active
5610,Evan Brown,Evan,Brown,C,HOU,Active
8339,Kyle Hamilton,Kyle,Hamilton,DB,BAL,Active
1854,Quincy Enunwa,Quincy,Enunwa,WR,,Active
7987,Darius Hodge,Darius,Hodge,DE,,Active
12862,Josh Priebe,Josh,Priebe,OL,MIA,Active
2575,Taiwan Jones,Taiwan,Jones,LB,,Inactive
12192,Craig Young,Craig,Young,LB,,Active
7980,John Raine,John,Raine,FB,,Active
12873,Alex Huntley,Alex,Huntley,DT,MIA,Active
1527,Eddie Lacy,Eddie,Lacy,RB,,Inactive
13692,Marc Stampley,Marc,Stampley,DB,,Active
5848,Marquise Brown,Marquise,Brown,WR,PHI,Active
3832,C.J. Ham,C.J.,Ham,FB,,Active
11169,Dresser Winn,Dresser,Winn,QB,,Active
1457,Vinston Painter,Vinston,Painter,OT,,Inactive
13196,Elijah Williams,Elijah,Williams,DL,MIN,Active
8806,Storey Jackson,Storey,Jackson,LB,,Active
5487,Jake Campos,Jake,Campos,OT,,Active
923,Chris Conte,Chris,Conte,FS,,Inactive
5321,Hunter Bradley,Hunter,Bradley,LS,,Active
2275,Cassius Marsh,Cassius,Marsh,LB,,Active
8246,Bryant Koback,Bryant,Koback,RB,,Inactive
11903,Sincere Haynesworth,Sincere,Haynesworth,OL,,Active
11904,Lawrence Johnson,Lawrence,Johnson,DB,,Active
11175,Ilm Manning,Ilm,Manning,OL,,Active
7374,Tino Ellis,Tino,Ellis,CB,,Inactive
5039,Connor Williams,Connor,Williams,G,,Active
1336,Matthew Tucker,Matthew,Tucker,RB,,Inactive
6344,Picasso Nelson,Picasso,Nelson,CB,,Active
12824,Maddux Trujillo,Maddux,Trujillo,K,,Active
847,Karl Klug,Karl,Klug,DT,,Inactive
11678,Cooper DeJean,Cooper,DeJean,DB,PHI,Active
11371,Julian Hill,Julian,Hill,TE,NE,Inactive
8250,Tay Martin,Tay,Martin,WR,DET,Active
6598,Trenton Irwin,Trenton,Irwin,WR,SF,Active
12090,Corey Crooms,Corey,Crooms,WR,,Active
13662,Will Pauling,Will,Pauling,WR,SF,Active
566,Stevie Brown,Stevie,Brown,SS,,Inactive
5172,Alvin Jones,Alvin,Jones,ILB,,Inactive
12914,Aydan White,Aydan,White,CB,,Active
13453,Jacob Rodriguez,Jacob,Rodriguez,LB,MIA,Active
7101,Rodney Smith,Rodney,Smith,RB,,Active
12715,Thomas Fidone,Thomas,Fidone,TE,NYG,Active
12645,David Walker,David,Walker,LB,TB,Active
13584,Rayshaun Benny,Rayshaun,Benny,DT,BAL,Active
4601,Josh Thornton,Josh,Thornton,CB,,Active
95,Dominique Rodgers-Cromartie,Dominique,Rodgers-Cromartie,CB,,Active
2353,Denzel Perryman,Denzel,Perryman,LB,LAC,Active
13651,Jordan White,Jordan,White,OL,,Active
6010,Chidi Okeke,Chidi,Okeke,OT,,Active
6456,Tyler Gauthier,Tyler,Gauthier,OT,,Active
3359,Dadi Nicolas,Dadi,Nicolas,OLB,,Inactive
4650,Billy Brown,Billy,Brown,TE,,Active
5305,Trevon Young,Trevon,Young,LB,,Inactive
8599,Caliph Brice,Caliph,Brice,LB,,Active
3721,Josh Hawkins,Josh,Hawkins,CB,,Inactive
13328,Anthony Hankerson,Anthony,Hankerson,RB,MIA,Active
10857,Stetson Bennett,Stetson,Bennett,QB,LAR,Active
2733,Kasey Closs,Kasey,Closs,WR,,Active
12312,Noah Rauschenberg,Noah,Rauschenberg,K,,Active
9229,Anthony Richardson,Anthony,Richardson,QB,IND,Active
11071,Mason Brooks,Mason,Brooks,OL,,Active
2318,Andrus Peat,Andrus,Peat,OL,,Active
2350,Eric Kendricks,Eric,Kendricks,LB,,Active
8519,Deane Leonard,Deane,Leonard,DB,LAC,Active
6770,Joe Burrow,Joe,Burrow,QB,CIN,Active
1274,Gerell Robinson,Gerell,Robinson,TE,,Inactive
11624,Xavier Worthy,Xavier,Worthy,WR,KC,Active
13653,Preston Hodge,Preston,Hodge,CB,JAX,Active
5761,Trevor Darling,Trevor,Darling,G,,Active
11994,Kameron Johnson,Kameron,Johnson,WR,TB,Active
6335,Walter Palmore,Walter,Palmore,DT,,Active
13037,Connor O'Toole,Connor,O'Toole,DE,SEA,Active
1105,Dwayne Allen,Dwayne,Allen,TE,,Inactive
8624,Changa Hodge,Changa,Hodge,WR,,Active
11437,Marcus Haynes,Marcus,Haynes,LB,,Active
426,B.J. Raji,B.J.,Raji,NT,,Inactive
4617,Daniel Ross,Daniel,Ross,DT,,Active
5019,Chad Thomas,Chad,Thomas,DE,,Active
6799,Grant Delpit,Grant,Delpit,DB,CLE,Active
150,Danieal Manning,Danieal,Manning,SS,,Inactive
4558,B.J. Bello,B.J.,Bello,LB,,Active
7915,Landen Akers,Landen,Akers,WR,,Active
1616,Josh Martin,Josh,Martin,LB,,Active
11543,Lachlan Pitts,Lachlan,Pitts,TE,,Active
2063,Casey Kreiter,Casey,Kreiter,LS,ARI,Active
7627,Greg Rousseau,Greg,Rousseau,DE,BUF,Active
5035,Derrick Nnadi,Derrick,Nnadi,DT,IND,Active
8822,Ryan Van Demark,Ryan,Van Demark,OL,MIN,Active
4264,Treyvon Hester,Treyvon,Hester,DT,,Active
13139,Taylor Morin,Taylor,Morin,WR,,Active
1905,Christian Kirksey,Christian,Kirksey,LB,,Active
1416,Lavar Edwards,Lavar,Edwards,LB,,Inactive
10227,Payne Durham,Payne,Durham,TE,TB,Active
12071,Gabe Hall,Gabe,Hall,DT,PHI,Active
8335,Kolby Harvell-Peel,Kolby,Harvell-Peel,DB,,Active
12962,Trevian Thomas,Trevian,Thomas,DB,JAX,Active
1081,James-Michael Johnson,James-Michael,Johnson,LB,,Inactive
10214,Davis Allen,Davis,Allen,TE,LAR,Active
6771,Phil Snow,Phil,Snow,,,Inactive
6145,Juan Thornhill,Juan,Thornhill,DB,,Active
8153,Isaiah Spiller,Isaiah,Spiller,RB,,Active
7308,Nick Bowers,Nick,Bowers,TE,,Active
8004,Devon Key,Devon,Key,DB,DEN,Active
11892,Nate Latu,Nate,Latu,DE,,Active
12798,Josh Fryar,Josh,Fryar,OL,ARI,Active
5107,Jaylen Samuels,Jaylen,Samuels,RB,,Active
8299,Baylon Spector,Baylon,Spector,LB,,Active
5023,Chukwuma Okorafor,Chukwuma,Okorafor,OL,NYJ,Active
8346,Mike Rose,Mike,Rose,LB,,Active
7202,Dom Maggio,Dom,Maggio,P,,Active
13379,Josiah Trotter,Josiah,Trotter,LB,TB,Active
2522,Deon Simon,Deon,Simon,NT,,Inactive
1883,Keith Wenning,Keith,Wenning,QB,,Inactive
1657,Brandon Copeland,Brandon,Copeland,LB,,Active
11866,Tyler McLellan,Tyler,McLellan,OL,,Active
4179,Joshua Dobbs,Joshua,Dobbs,QB,,Active
224,Brett Goode,Brett,Goode,LS,,Inactive
614,Robert McClain,Robert,McClain,CB,,Inactive
13888,DeShawn Hanika,DeShawn,Hanika,TE,,Active
11742,Cedric Gray,Cedric,Gray,LB,TEN,Active
5521,Brant Weiss,Brant,Weiss,OT,,Inactive
4603,Jeremiah Valoaga,Jeremiah,Valoaga,DE,,Active
11216,Holton Ahlers,Holton,Ahlers,QB,,Active
5287,Brian Bridgewater,Brian,Bridgewater,TE,,Inactive
1208,Brian Quick,Brian,Quick,WR,,Inactive
10866,Aidan O'Connell,Aidan,O'Connell,QB,LV,Active
7494,Kyahva Tezino,Kyahva,Tezino,LB,,Active
3874,Michael Smith,Michael,Smith,DT,,Inactive
4271,Isaac Rochell,Isaac,Rochell,DE,,Active
693,Joey Porter,Joey,Porter,LB,,Inactive
4301,Josh Magee,Josh,Magee,WR,,Inactive
11342,Ricky Lee,Ricky,Lee,OL,JAX,Active
6037,Brett Rypien,Brett,Rypien,QB,,Active
5357,Kent Shelby,Kent,Shelby,WR,,Active
3859,Jalen Simmons,Jalen,Simmons,RB,,Active
12499,Elic Ayomanor,Elic,Ayomanor,WR,TEN,Active
6061,Drew Lewis,Drew,Lewis,ILB,,Active
4724,Matt Galambos,Matt,Galambos,ILB,,Active
11200,Marvin Pierre,Marvin,Pierre,LB,,Active
11296,Gemon Green,Gemon,Green,DB,,Active
7818,T.J. Slaton,T.J.,Slaton,DT,CIN,Active
11187,Mike Jones,Mike,Jones,LB,,Active
8286,Dax Hill,Dax,Hill,DB,CIN,Active
5457,Christian LaCouture,Christian,LaCouture,NT,,Active
9503,Jacob Copeland,Jacob,Copeland,WR,,Active
5438,Najee Toran,Najee,Toran,G,,Active
3597,DaVonte Lambert,DaVonte,Lambert,DT,,Inactive
8270,Devonte Wyatt,Devonte,Wyatt,DL,GB,Active
4074,Malik Hooker,Malik,Hooker,DB,DAL,Active
14002,Christian Hilborn,Christian,Hilborn,OL,,Active
4775,David Olson,David,Olson,QB,,Inactive
4055,O.J. Howard,O.J.,Howard,TE,,Active
7213,Christian Montano,Christian,Montano,G,,Active
1132,Donald Stephenson,Donald,Stephenson,T,,Inactive
1840,Jon Halapio,Jon,Halapio,G,,Active
6142,Caleb Wilson,Caleb,Wilson,TE,,Active
1151,Ryan Quigley,Ryan,Quigley,P,,Inactive
7698,Andre Cisco,Andre,Cisco,DB,NYJ,Active
13532,Bobby Jamison-Travis,Bobby,Jamison-Travis,DL,NYG,Active
5879,Jaylon Ferguson,Jaylon,Ferguson,LB,,Active
622,Michael Hoomanawanui,Michael,Hoomanawanui,TE,,Inactive
4701,Victor Salako,Victor,Salako,T,,Active
13684,Shad Banks,Shad,Banks,LB,TEN,Active
13013,Mark Redman,Mark,Redman,TE,LAR,Active
608,Corey Peters,Corey,Peters,DT,,Active
1238,Josh Harris,Josh,Harris,LS,LAC,Active
5006,J'Mon Moore,J'Mon,Moore,WR,,Inactive
2877,Kyle Sebetic,Kyle,Sebetic,CB,,Inactive
6312,Myquon Stout,Myquon,Stout,DE,,Active
6609,Ross Reynolds,Ross,Reynolds,OG,,Active
13701,Carlos Allen,Carlos,Allen,DT,ATL,Active
4207,Davon Godchaux,Davon,Godchaux,DT,NO,Active
13478,Ephesians Prysock,Ephesians,Prysock,CB,SF,Active
7513,Manny Patterson,Manny,Patterson,DB,,Active
6347,Tre' Crawford,Tre',Crawford,ILB,,Active
4687,Abner Logan,Abner,Logan,LB,,Active
4461,Lorenzo Jerome,Lorenzo,Jerome,FS,,Inactive
5881,Nasir Adderley,Nasir,Adderley,DB,,Active
13762,Paul Rubelt,Paul,Rubelt,OL,TB,Active
3434,Ian Wells,Ian,Wells,CB,,Active
13967,Jimmy Kibble,Jimmy,Kibble,WR,NE,Inactive
3647,Terrell Lathan,Terrell,Lathan,DT,,Active
982,Bruce Miller,Bruce,Miller,FB,,Inactive
8608,Raleigh Texada,Raleigh,Texada,CB,,Active
11201,Blake Whiteheart,Blake,Whiteheart,TE,CLE,Active
12528,Ajou Ajou,Ajou,Ajou,WR,,Active
1633,Rashaan Melvin,Rashaan,Melvin,CB,,Active
13649,Devin Neal,Devin,Neal,DB,JAX,Active
12222,Joseph Scates,Joseph,Scates,WR,,Active
2316,Trae Waynes,Trae,Waynes,CB,CIN,Active
5213,Garret Dooley,Garret,Dooley,OLB,,Active
6341,Dexter Wright,Dexter,Wright,S,,Active
606,Joe Webb,Joe,Webb,QB,,Active
6971,Solomon Kindley,Solomon,Kindley,G,,Inactive
4448,Anthony Kukwa,Anthony,Kukwa,LS,,Inactive
7225,Chris Orr,Chris,Orr,LB,,Inactive
471,Garrison Sanborn,Garrison,Sanborn,LS,,Active
12209,Justin Blazek,Justin,Blazek,DL,,Active
1043,Stephon Gilmore,Stephon,Gilmore,CB,,Active
453,James Laurinaitis,James,Laurinaitis,LB,,Injured Reserve
13595,Cash Jones,Cash,Jones,RB,ATL,Active
6547,Isaiah Wharton,Isaiah,Wharton,SS,,Inactive
6769,Graham Harrell,Graham,Harrell,QB,,Inactive
1407,Chris Hubbard,Chris,Hubbard,T,,Active
8288,Christopher Hinton,Christopher,Hinton,DL,,Active
8717,Antonio Ortiz,Antonio,Ortiz,LS,,Active
7171,Reggie Floyd,Reggie,Floyd,DB,,Active
3327,Alex Collins,Alex,Collins,RB,,Active
1005,D'Anthony Smith,D'Anthony,Smith,DT,,Inactive
11299,Zavier Scott,Zavier,Scott,RB,MIN,Active
6646,Durndraus Bryant,Durndraus,Bryant,NT,,Inactive
11901,Kyle Sheets,Kyle,Sheets,WR,,Active
5486,Bryce Johnson,Bryce,Johnson,OT,,Active
5020,B.J. Hill,B.J.,Hill,DT,CIN,Active
8032,Aaron Donkor,Aaron,Donkor,LB,,Active
2337,Malcom Brown,Malcom,Brown,DT,,Active
9221,Jahmyr Gibbs,Jahmyr,Gibbs,RB,DET,Active
12997,Wyatt Bowles,Wyatt,Bowles,OL,LAR,Active
3486,Chris Brown,Chris,Brown,WR,,Active
6608,Stacy Keely,Stacy,Keely,DE,,Inactive
964,Lance Kendricks,Lance,Kendricks,TE,,Active
8747,Roger Carter,Roger,Carter,TE,,Active
118,Sebastian Janikowski,Sebastian,Janikowski,K,,Injured Reserve
7163,Jake Benzinger,Jake,Benzinger,OT,,Active
11760,Austin Booker,Austin,Booker,DL,CHI,Active
2656,Chi Chi Ariguzo,Chi Chi,Ariguzo,ILB,,Inactive
2122,Nevin Lawson,Nevin,Lawson,CB,,Active
2606,Cedric Reed,Cedric,Reed,DE,,Inactive
11049,Jovaughn Gwyn,Jovaughn,Gwyn,OL,BAL,Active
12225,Josh Proctor,Josh,Proctor,DB,,Active
567,Jacoby Ford,Jacoby,Ford,WR,,Inactive
2974,De'Ante Saunders,De'Ante,Saunders,S,,Inactive
3819,Taniela Tupou,Taniela,Tupou,FB,,Inactive
295,Tarell Brown,Tarell,Brown,CB,,Inactive
3625,Calvin Heurtelou,Calvin,Heurtelou,NT,,Active
975,McLeod Bethel-Thompson,McLeod,Bethel-Thompson,QB,,Inactive
12445,Christian McCarroll,Christian,McCarroll,DE,,Active
13779,Al-Jay Henderson,Al-Jay,Henderson,RB,,Active
7983,Collin Hill,Collin,Hill,QB,,Inactive
4653,Randall Goforth,Randall,Goforth,FS,,Active
455,Michael Crabtree,Michael,Crabtree,WR,,Active
8690,Jake Herslow,Jake,Herslow,WR,,Active
6895,Quintez Cephus,Quintez,Cephus,WR,,Active
2908,Austin Willis,Austin,Willis,WR,,Inactive
11380,Johnny Lumpkin,Johnny,Lumpkin,TE,,Active
7640,Micah Parsons,Micah,Parsons,LB,GB,Active
11777,Jaylon Carlies,Jaylon,Carlies,DB,IND,Active
11135,D.J. Coleman,D.J.,Coleman,LB,,Active
1039,Tavon Wilson,Tavon,Wilson,DB,SF,Inactive
3163,Jared Goff,Jared,Goff,QB,DET,Active
6354,Nathan Meadors,Nathan,Meadors,DB,,Inactive
7423,DeMarkus Acy,DeMarkus,Acy,CB,,Active
7870,Paddy Fisher,Paddy,Fisher,LB,,Active
1576,Tyrann Mathieu,Tyrann,Mathieu,DB,,Active
4440,Paul Boyette,Paul,Boyette,DE,,Inactive
1415,Vince Williams,Vince,Williams,LB,,Injured Reserve
12891,Jordan Bly,Jordan,Bly,WR,,Active
5025,Ronnie Harrison,Ronnie,Harrison,DB,MIA,Active
3617,Dominique Tovell,Dominique,Tovell,OLB,,Active
8858,Keshunn Abram,Keshunn,Abram,WR,,Active
7920,Tuf Borland,Tuf,Borland,LB,,Active
2995,Michael Huey,Michael,Huey,G,,Inactive
1823,Anthony Johnson,Anthony,Johnson,DE,,Inactive
4516,Richard Levy,Richard,Levy,G,,Active
7951,B.J. Emmons,B.J.,Emmons,RB,,Active
4628,Justin Horton,Justin,Horton,OLB,,Active
2527,Austin Shepherd,Austin,Shepherd,T,,Inactive
1730,Kenny Wiggins,Kenny,Wiggins,G,,Active
13821,Rocco Underwood,Rocco,Underwood,LS,PHI,Active
4671,Brandon Stewart,Brandon,Stewart,CB,,Active
12151,Julian Hicks,Julian,Hicks,WR,,Active
4832,Andrew Price,Andrew,Price,TE,,Active
4428,Max Rich,Max,Rich,OT,,Active
13240,Toa Taua,Toa,Taua,RB,,Active
3770,Quenton Bundrage,Quenton,Bundrage,WR,,Active
4039,Cooper Kupp,Cooper,Kupp,WR,SEA,Active
3688,Tra Carson,Tra,Carson,RB,,Active
7462,Stephen Guidry,Stephen,Guidry,WR,,Active
3619,Ryker Mathews,Ryker,Mathews,OT,,Active
1725,Patrick Lewis,Patrick,Lewis,C,,Inactive
11410,Braxton Burmeister,Braxton,Burmeister,WR,,Active
7610,Trey Lance,Trey,Lance,QB,LAC,Active
13185,Dominic Boyd,Dominic,Boyd,OL,,Active
11349,Lonnie Phelps,Lonnie,Phelps,DE,,Active
8098,Alex Tchangam,Alex,Tchangam,LB,,Active
13451,Jake Slaughter,Jake,Slaughter,C,LAC,Active
1085,Brandon Weeden,Brandon,Weeden,QB,,Inactive
1804,Carey Spear,Carey,Spear,K,,Inactive
2984,Will Johnson,Will,Johnson,P,,Active
1385,Troy Stoudermire,Troy,Stoudermire,CB,,Inactive
5520,Jonathan Owens,Jonathan,Owens,DB,IND,Active
4777,De'Chavon Hayes,De'Chavon,Hayes,RB,,Active
12289,Jake Hornibrook,Jake,Hornibrook,OT,,Active
4132,Montravius Adams,Montravius,Adams,DT,,Active
7132,Jake Hanson,Jake,Hanson,C,,Inactive
3828,Marwin Evans,Marwin,Evans,FS,,Inactive
1439,Hugh Thornton,Hugh,Thornton,G,,Inactive
1562,Akeem Spence,Akeem,Spence,DT,,Active
45,Dan Carpenter,Dan,Carpenter,K,,Inactive
11759,Javon Solomon,Javon,Solomon,DE,BUF,Active
12857,Bruce Harmon,Bruce,Harmon,CB,,Active
6846,Hunter Bryant,Hunter,Bryant,TE,,Active
88,Antoine Bethea,Antoine,Bethea,FS,,Injured Reserve
12483,Jack Bech,Jack,Bech,WR,LV,Active
2416,Tre' Jackson,Tre',Jackson,G,,Inactive
6223,Juwann Winfree,Juwann,Winfree,WR,,Inactive
12796,Roman Parodie,Roman,Parodie,CB,,Active
99,Allen Barbre,Allen,Barbre,G,,Inactive
1522,Sam Barrington,Sam,Barrington,LB,,Injured Reserve
236,Domata Peko,Domata,Peko,DT,,Inactive
12573,Mason Graham,Mason,Graham,DL,CLE,Active
2393,Danielle Hunter,Danielle,Hunter,DE,HOU,Active
5488,Joel Lanning,Joel,Lanning,OLB,,Active
2236,Trey Watts,Trey,Watts,RB,,Inactive
13849,Cortez Braham,Cortez,Braham,WR,BAL,Active
12800,Oscar Cardenas,Oscar,Cardenas,TE,,Active
6900,Jonathan Greenard,Jonathan,Greenard,DE,PHI,Active
2356,Nate Orchard,Nate,Orchard,DE,,Active
12013,Jaden Shirden,Jaden,Shirden,RB,,Active
2884,Josh Shirley,Josh,Shirley,LB,,Inactive
5885,Ryan Finley,Ryan,Finley,QB,,Inactive
3142,Jim O'Neil,Jim,O'Neil,,,Inactive
11836,Myles Harden,Myles,Harden,DB,CLE,Active
8370,Jordan Jackson,Jordan,Jackson,DL,DEN,Active
12677,Bradyn Swinson,Bradyn,Swinson,DE,NE,Active
11084,Andre Carter,Andre,Carter,LB,,Active
NO,,New Orleans,Saints,DEF,NO,
4254,Stacy Coley,Stacy,Coley,WR,,Inactive
13313,Emmanuel Henderson,Emmanuel,Henderson,WR,SEA,Active
6622,Jacob Thieneman,Jacob,Thieneman,SS,,Active
7024,James Smith-Williams,James,Smith-Williams,DE,,Active
7568,Brevin Jordan,Brevin,Jordan,TE,HOU,Active
13776,Hank Beatty,Hank,Beatty,WR,TEN,Active
14041,Anderson Castle,Anderson,Castle,RB,IND,Active
12904,Sal Wormley,Sal,Wormley,OL,,Active
1303,James Develin,James,Develin,FB,,Injured Reserve
3183,Vernon Butler,Vernon,Butler,DT,,Inactive
12605,Jacob Parrish,Jacob,Parrish,DB,TB,Active
2578,John Harris,John,Harris,WR,,Active
1568,Stedman Bailey,Stedman,Bailey,WR,,Inactive
5985,Foster Moreau,Foster,Moreau,TE,HOU,Active
7292,Kobe Williams,Kobe,Williams,CB,,Active
4192,Corn Elder,Corn,Elder,CB,,Active
11158,Jalen Sample,Jalen,Sample,WR,,Active
4846,Taybor Pepper,Taybor,Pepper,LS,,Active
12051,Jackson Sirmon,Jackson,Sirmon,LB,NO,Active
3340,Jerell Adams,Jerell,Adams,TE,,Active
2819,Mike Meyer,Mike,Meyer,K,,Active
12451,Elliott Brown,Elliott,Brown,LB,ARI,Active
4568,Woody Baron,Woody,Baron,DT,,Active
11154,Matthew Jester,Matthew,Jester,LB,,Active
1989,Craig Loston,Craig,Loston,SS,,Inactive
5425,John Diarse,John,Diarse,WR,,Active
13410,Chase Roberts,Chase,Roberts,WR,LV,Active
2765,Kip Smith,Kip,Smith,P,,Active
4463,Tyler McCloskey,Tyler,McCloskey,RB,,Active
11601,Trey Knox,Trey,Knox,TE,,Active
3926,Matt Pierson,Matt,Pierson,OT,,Inactive
6042,Davante Davis,Davante,Davis,CB,,Active
3277,Hassan Ridgeway,Hassan,Ridgeway,DT,,Active
6009,Jordan Miller,Jordan,Miller,DB,,Active
8569,Arron Mosby,Arron,Mosby,LB,GB,Active
3367,Kavon Frazier,Kavon,Frazier,DB,LV,Active
14040,Terrill Davis,Terrill,Davis,WR,MIN,Active
4677,Jordan Roos,Jordan,Roos,G,,Active
8503,Gregory Junior,Gregory,Junior,CB,,Active
8835,James Skalski,James,Skalski,LB,,Active
GB,,Green Bay,Packers,DEF,GB,
13733,Ethan Burke,Ethan,Burke,DE,BAL,Active
5518,Elijah Battle,Elijah,Battle,CB,,Active
12953,Jalen White,Jalen,White,RB,,Active
7276,Auzoyah Alufohai,Auzoyah,Alufohai,DT,,Active
4259,Al-Quadin Muhammad,Al-Quadin,Muhammad,DE,TB,Active
7563,Javian Hawkins,Javian,Hawkins,RB,,Active
13671,Damonic Williams,Damonic,Williams,DT,ARI,Active
13429,Seydou Traore,Seydou,Traore,TE,MIA,Active
3889,Marquis Bundy,Marquis,Bundy,WR,,Inactive
13550,Pat Coogan,Pat,Coogan,C,TEN,Active
2958,Takoby Cofield,Takoby,Cofield,G,,Inactive
3075,Stan Kroenke,Stan,Kroenke,,,Inactive
217,Donte Whitner,Donte,Whitner,SS,,Inactive
7503,Connor Davis,Connor,Davis,TE,,Active
13207,Mose Vavao,Mose,Vavao,OL,,Active
8190,Abram Smith,Abram,Smith,RB,,Active
13904,Jacob De Jesus,Jacob,De Jesus,WR,KC,Active
5162,Reggie Bonnafon,Reggie,Bonnafon,RB,,Active
4071,Marlon Humphrey,Marlon,Humphrey,CB,BAL,Active
536,Antonio Brown,Antonio,Brown,WR,,Active
13697,Da'Metrius Weatherspoon,Da'Metrius,Weatherspoon,OL,BUF,Active
13919,DJ Wingfield,DJ,Wingfield,OL,DAL,Active
6062,Tyler Jones,Tyler,Jones,G,,Active
2609,RJ Archer,RJ,Archer,QB,,Inactive
7479,Tre'Vour Wallace-Simms,Tre'Vour,Wallace-Simms,OL,,Active
8495,Matt Henningsen,Matt,Henningsen,DE,DEN,Active
3474,Briean Boddy-Calhoun,Briean,Boddy-Calhoun,CB,TEN,Active
1688,Terence Garvin,Terence,Garvin,LB,,Inactive
3478,DeAndre Elliott,DeAndre,Elliott,CB,,Inactive
3884,Jarrett Grace,Jarrett,Grace,ILB,,Inactive
2607,Landon Feichter,Landon,Feichter,SS,,Active
2303,Josh Harris,Josh,Harris,RB,,Inactive
7989,DJ Turner,DJ,Turner,WR,HOU,Active
6578,D.J. Coker,D.J.,Coker,C,,Active
13854,Malik Spencer,Malik,Spencer,DB,WAS,Active
3702,Andy Jones,Andy,Jones,WR,NYG,Inactive
1363,Michael Buchanan,Michael,Buchanan,DE,,Inactive
23,Jason Witten,Jason,Witten,TE,,Injured Reserve
4521,Evan Panfil,Evan,Panfil,DE,,Inactive
8496,Theo Jackson,Theo,Jackson,DB,MIN,Active
11812,Walter Rouse,Walter,Rouse,OL,MIN,Active
4622,Keelan Cole,Keelan,Cole,WR,,Active
8923,Vitaliy Gurman,Vitaliy,Gurman,G,,Active
870,Nate Irving,Nate,Irving,LB,,Inactive
3041,Ross Travis,Ross,Travis,TE,,Active
10234,Derius Davis,Derius,Davis,WR,LAC,Active
4130,Brendan Langley,Brendan,Langley,WR,,Inactive
7061,Cameron Clark,Cameron,Clark,OT,NYJ,Inactive
8487,Christian Benford,Christian,Benford,DB,BUF,Active
13239,J.J. Weaver,J.J.,Weaver,LB,,Active
5188,Quenton Meeks,Quenton,Meeks,CB,,Active
2492,JaCorey Shepherd,JaCorey,Shepherd,CB,,Inactive
149,Zackary Bowman,Zackary,Bowman,CB,,Inactive
818,Bilal Powell,Bilal,Powell,RB,,Active
7414,Johnathon Johnson,Johnathon,Johnson,WR,,Active
7531,Feleipe Franks,Feleipe,Franks,TE,CAR,Active
11204,Duece Watts,Duece,Watts,WR,,Active
7660,Liam Eichenberg,Liam,Eichenberg,T,,Active
13426,Sawyer Robertson,Sawyer,Robertson,QB,,Active
4069,Takk McKinley,Takk,McKinley,DE,,Active
12280,Joe Bryson,Joe,Bryson,OL,,Active
3518,Connor Wujciak,Connor,Wujciak,DT,,Active
11975,Jordan Terrell,Jordan,Terrell,RB,,Active
4235,Jordan Carrell,Jordan,Carrell,DT,,Active
3586,Daniel Davie,Daniel,Davie,CB,,Active
3781,C.J. Smith,C.J.,Smith,CB,,Inactive
147,DeSean Jackson,DeSean,Jackson,WR,,Active
13908,Dylan Barrett,Dylan,Barrett,G,GB,Active
2512,Reshard Cliett,Reshard,Cliett,OLB,,Active
7655,Asante Samuel,Asante,Samuel,CB,PIT,Active
